,Unnamed: 0,labels_text,tweet
769,169,__label__1,I want to see a cold-eyed father behind the hook
770,170,__label__1,I'm tired of you. Come on.
771,171,__label__1,I'm good. I'm good.
772,172,__label__1,I've been doing pretty well since the test tomorrow. My moon. What are you doing?
773,173,__label__1,It's a lot of cute pictures.
774,174,__label__1,Goji's mother's best
775,175,__label__1,"Of course, it's a day to be promoted."
776,176,__label__1,I'll see you when you're under your fingers.
777,177,__label__1,Ozland
778,178,__label__1,Do you have a good time in my house?
779,179,__label__1,I love you
780,180,__label__1,"What is your brother's chess,"
781,181,__label__1,I really love you very much.
782,182,__label__1,ㅋ ㅋㅋ ㅋ I'm dying to die
783,183,__label__1,Thank you for arriving in Korea. I will not forget. I love you. I'll meet you again.
784,184,__label__1,Black day is on the same day.
785,185,__label__1,Thank you very much.
786,186,__label__1,It's too hard for me. ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅇ ㅇ ㅋ ㅋ
787,187,__label__1,Walk this night and walk to the ground as you drink the dawn.
788,188,__label__1,Glass
789,189,__label__1,"No, I ruined Kagura."
790,190,__label__1,"Do not come to see me on a busy day, but I have to snore whenever I have time."
791,191,__label__1,Popular
792,192,__label__1,It's right. It's rice. Bob.
793,193,__label__1,I was so pushed.
794,194,__label__1,I love you
795,195,__label__1,"Oh, it means two."
796,196,__label__1,"In the morning,"
797,197,__label__1,The salmon is compassionate.
798,198,__label__1,Hung
799,199,__label__1,"I want to go because I am in Korea on that day, but I am alone."
800,200,__label__1,It's a pile of cotton.
801,201,__label__1,I want to see you too
802,202,__label__1,"Today I saw why I could not get up, but the alarm was set up. ㅋ ㅋ ㅋ ㅋㅋㅋ"
803,203,__label__1,I'm really out of bed
804,204,__label__1,Bon appetite
805,205,__label__1,My brother's all gone.
806,206,__label__1,"I wanted to do as much as possible, but I can not print a few pages."
807,207,__label__1,My love for my brother will never stop
808,208,__label__1,I had a lot of trouble this weekend. I will never forget my time together.
809,209,__label__1,I do not see the list that you gave me.
810,210,__label__1,Hoa new job first work
811,211,__label__1,I wonder if you want to see me write a letter to Kokka I wonder what you're doing I'm worried that you're not sick
812,212,__label__1,"I would never be a good boy for a lifetime, I just did not do anything, but I was looking for work to do now that this time is too late. Ryu Ryu Ai became a bad child"
813,213,__label__1,Do not let our pigs hurt you.
814,214,__label__1,"Well, I can not really do that. Smart cover is expensive."
815,215,__label__1,Twenty-three years old ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠㅠㅠ
816,216,__label__1,I do not want to go to work on sunny Sunday.
817,217,__label__1,Gaon chart Red carpet runway
818,218,__label__1,I think it's crying.
819,219,__label__1,I want to eat giblets and I want to eat bibim noodles.
820,220,__label__1,Ludya
821,221,__label__1,ㅠ ㅠ
822,222,__label__1,Dara Sister Spring Sister
823,223,__label__1,"If I put on such a cute little thing this morning, I will cry and grow up sleeping."
824,224,__label__1,"I went to see him, and I suddenly grumbled, and in the meantime, the rehabilitation is so beautiful, lovable and cute."
825,225,__label__1,I want to tear it up too much. Why do I have to put it in front of this ambassador? Why is it so good to talk about it? I will switch the topic suddenly from here ㅋ ㅋ I obviously have a lot of trouble. I'm going to use a delusion car.
826,226,__label__1,Lee Seungcheol I watched my cries and cried Bad sunny day I'm starting to cry from daylight I'm really impressed Sunny is proud to say that if any man is going to cheer up ㅋㅋㅋ ㅋㅋㅋ
827,227,__label__1,I think it's time for you to think about what you're talking about.
828,228,__label__1,I am so nervous that I have to work for a handshake session. ㅠ ㅠ I want to talk to you soon
829,229,__label__1,I wish you a happy day One day I feel uncomfortable One day I want to be a happy day Yoon Eun Hye I love you day
830,230,__label__1,"When I sleep deeply, when I fall asleep,"
831,231,__label__1,ㅠClass
832,232,__label__1,"I also just open meme iben, angel is real."
833,233,__label__1,I want to make a preview of the final exam.
834,234,__label__1,"No, it was Marling who was going to go to bed."
835,235,__label__1,I want to see you.
836,236,__label__1,Tired child
837,237,__label__1,I want to go to see you.
838,238,__label__1,I do not have two vacations for my sister and I have to go to the energy work I received from Yongbae.
839,239,__label__1,"Oh ha ha, I have a class time. I'm happy."
840,240,__label__1,I'll give you a hundred puffy pussy after I'm done.
841,241,__label__1,"I am still hungry. I can not digest the pizza, the pasta, and the bunny with the rouled linking. I still love the pizza, but we have to go to COEX."
842,242,__label__1,ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ Liked ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ
843,243,__label__1,"I feel bad, I heard a lot, but I could not give much credit to my new owner."
844,244,__label__1,"Good morning, Mr. Shugende."
845,245,__label__1,Twitter has been fine for a while and Tamra has not been able to refresh again.
846,246,__label__1,It's cold today.
847,247,__label__1,"I'm sitting at my desk to study for my brother, but I can not study. I have not lived in the state, but I need to get it focused. ㅜ ㅜ I have to go to see you at work."
848,248,__label__1,I want to carry milk with milk.
849,249,__label__1,I do not know what Chan is talking about.
850,250,__label__1,I do not know if I have a dad but I want to see my dad.
851,251,__label__1,Baby girl
852,252,__label__1,"Thanks to the good work, the diarrhea in the asshole became clear."
853,253,__label__1,I have to call you often. I love you.
854,254,__label__1,I do not know what to do. We are good at cooking and I need to drink a room. Lee Seung Gi Song 꿒 No Job Good song I do not understand
855,255,__label__1,"No, sir, you were on the way past me. ㅋ ㅋㅋ That's what I wanted to do. Beautiful than beautiful."
856,256,__label__1,I'm not sleeping yet. I'm sleeping. I do not sleep. I do not sleep. Eugene. I do not know.
857,257,__label__1,Incheon fan signing chanryeol water mug is also pretty cute good handsome ㅠ ㅠ why not a bucket
858,258,__label__1,"I have a stomachache in my mouth these days, and if it's hot in the upper lip, it's hot or cold, or it gets hot, it's going to get sore. Vitamin intake."
859,259,__label__1,Crazy shout.
860,260,__label__1,Non-nongon was wrong in my body.
861,261,__label__1,ㅠ ㅜ ㅠ ㅠ ㅠ ㅡ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠㅠ
862,262,__label__1,Wol Bulletin's Best
863,263,__label__1,Cheongnyangni fan signing Dio Why are you surprised?
864,264,__label__1,Toothbrush with toothpaste
865,265,__label__1,Hungry black
866,266,__label__1,I want to hunch
867,267,__label__1,Are you alive
868,268,__label__1,"No yah, really"
869,269,__label__1,An unfortunate day
870,270,__label__1,"Do not do anything in our mini-dressed dreams that are candy-free,"
871,271,__label__1,It is a mouse that has been pushed into the corner of the earth and can not be a friend who is not Bourinho slave.
872,272,__label__1,Real brothers and sisters.
873,273,__label__1,It's a miracle.
874,274,__label__1,Whisen Hoengseong Whirling Dance Whirling Dance
875,275,__label__1,Yunho's brother is out of the way. Homme Fatale
876,276,__label__1,I'm cold and hungry and sleepy
877,277,__label__1,"I do not know if it's been announced before, but I would have liked to tell you that Freddie was alive from the beginning to a few places."
878,278,__label__1,"No, I do not know why Laiwuing just did yesterday. I want to call Young Forever."
879,279,__label__1,"I do not want to see the stage myself, but when I look at the pictures, it looks really cool today too. ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠㅠ"
880,280,__label__1,Good job.
881,281,__label__1,"I am sorry that I am sorry about my head. ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ Oh, I am just so embarrassed now. I do not know what to say because I am so tired. I do not think I can follow the beauty and character of Hwa Sui Jama."
882,282,__label__1,"I do not know where you live, but if you can draw someone named Winter"
883,283,__label__1,It went well and was dragon
884,284,__label__1,Do not let your sister go too far.
885,285,__label__1,"Chanel Cushion Refill I do not have to pay for my lake, but I'm waiting indefinitely,"
886,286,__label__1,I'm going to have to go to bed. I'm going to go to bed.
887,287,__label__1,And I really want to see a lot. I wonder how strong your brother is. I can not see you. It looks like a week a month. It's hard.
888,288,__label__1,I have not seen it yet.
889,289,__label__1,I do not know why you're all out of John except me.
890,290,__label__1,I can do it.
891,291,__label__1,Cheongnyangri fan signing RUNA ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅜ?
892,292,__label__1,Hot pretty cottons Photo Gifts Thank you Sumsom is a happy day too
893,293,__label__1,"Thank you, sir. Thank you very much. I have had a very pleasant and enjoyable day. Besides, thanks to you, it will be filled with good things today. I hope you have a happy day."
894,294,__label__1,I'm soooooooooooooooooooooah
895,295,__label__1,"Please support me to pass the entrance exam tomorrow. When the test is over, I will go to the big bang. I love big bang."
896,296,__label__1,If you pull
897,297,__label__1,"IPhone camera, I will keep quiet"
898,298,__label__1,Heck or not
899,299,__label__1,Thank you very much.
